IncumplimientoPago,UsoCreditoDisponible,EdadCliente,Retrasos30_59Dias,PorcentajeDeDeuda,IngresoMensual,LineasCreditoActivas,Retrasos90DiasOMas,PrestamosInmobiliarios,Retrasos60_89Dias,CantidadDependientes
1,0.9999999,32,0,0.186362014,2800.0,3,0,0,0,1.0
1,0.517572518,53,1,0.304592315,3200.0,11,0,0,0,1.0
1,0.644989717,33,2,0.208328432,8500.0,12,0,1,1,1.0
1,0.084639452,55,2,1388.0,,9,0,2,0,0.0
1,0.953576162,56,0,1.522064323,1336.0,10,0,0,0,0.0
1,1.088359223,55,2,0.285573123,7083.0,5,1,1,1,0.0
0,0.004136176,41,0,0.472323285,7695.0,9,0,2,0,0.0
1,0.9999999,61,3,0.146090535,2429.0,2,2,0,0,0.0
0,0.002548479,48,0,0.290674319,3484.0,19,0,2,0,0.0
0,0.0,60,0,0.114750976,10500.0,9,0,1,0,0.0
0,0.003146915,70,0,0.243919388,4316.0,13,0,0,0,1.0
1,0.312162899,35,1,1.5337132,2105.0,11,0,1,0,2.0
1,0.9999999,47,98,0.0,,0,98,0,98,0.0
1,0.9999999,30,1,0.0,,0,1,0,0,0.0
0,0.802936337,51,0,0.22979798,3959.0,8,1,0,1,0.0
0,0.045297735,60,0,0.056156077,3792.0,2,0,0,0,0.0
0,0.056783461,29,0,0.020425902,2300.0,5,0,0,0,0.0
0,0.0,50,0,0.247941661,4250.0,4,0,1,0,2.0
0,0.145415223,57,0,0.162832657,2216.0,6,0,0,0,0.0
0,0.012981241,64,0,0.279533737,4460.0,8,0,1,0,0.0
1,0.482473731,52,2,0.34347275,7100.0,8,2,1,2,1.0
1,0.896114071,49,5,0.463180158,5200.0,13,1,1,4,1.0
1,0.867122248,47,0,0.243517776,3740.0,7,3,0,0,1.0
1,1.028714267,24,1,249.0,,4,0,0,0,0.0
0,0.803312899,44,1,0.587281571,5550.0,7,0,1,1,0.0
1,0.133234362,71,2,0.37605588,6155.0,26,0,1,1,0.0
1,0.532624327,62,1,1155.0,,6,0,0,0,0.0
1,0.280223993,29,0,0.598674965,4980.0,14,0,1,0,0.0
1,0.817647794,34,0,0.648018093,8400.0,11,0,1,0,3.0
0,0.607857131,49,0,0.394034378,9889.0,11,0,1,0,1.0
0,0.420924495,42,0,0.797626483,1600.0,8,0,0,0,0.0
1,0.99350065,33,1,0.788644689,8189.0,9,0,2,0,1.0
0,0.403309204,25,2,0.156515319,2708.0,6,0,0,0,1.0
1,0.857197158,35,0,0.40787418,9600.0,13,0,2,0,0.0
0,0.907163543,40,1,0.389689821,6866.0,11,0,1,0,2.0
0,0.291983315,41,0,0.455632624,4180.0,9,0,3,0,3.0
0,0.274459098,49,1,0.417645846,4850.0,11,0,1,0,1.0
0,0.177835553,60,0,0.048162653,12000.0,10,0,0,0,1.0
1,0.927072927,49,1,0.582183563,3333.0,3,0,1,2,0.0
0,0.074269222,57,0,0.233517342,9600.0,14,0,1,0,1.0
1,0.192938339,52,0,1.957608478,5000.0,16,0,5,0,2.0
1,0.767116442,52,1,0.721561969,5300.0,12,3,2,4,1.0
0,0.46626425,45,0,1935.0,,9,0,0,0,0.0
1,0.237961278,64,1,1063.0,,13,0,1,0,0.0
0,0.159358557,60,2,0.233233897,9050.0,15,0,2,0,0.0
1,0.243553806,47,0,0.315789474,11000.0,14,0,1,0,0.0
1,0.501868639,47,0,1.686971235,6500.0,16,0,3,0,1.0
0,0.649443303,71,2,0.47545582,4277.0,11,0,2,0,0.0
0,0.283178477,70,1,0.328223925,3000.0,8,0,0,0,0.0
1,0.525056449,61,2,0.244397388,5666.0,5,1,0,0,1.0
0,0.102641021,54,0,0.184017279,2314.0,13,0,0,0,0.0
1,0.9999999,42,98,0.0,3200.0,0,98,0,98,1.0
1,0.535582273,40,1,0.234288286,6666.0,7,0,0,1,0.0
0,0.116596064,79,0,0.098609444,14166.0,8,0,1,0,0.0
1,0.9999999,28,2,0.666666667,2573.0,4,2,0,1,2.0
1,0.891320099,38,0,0.268125441,9916.0,11,0,0,1,1.0
0,0.9999999,57,0,0.095936043,1500.0,3,1,0,0,2.0
0,0.642398907,63,0,0.641448257,3700.0,18,1,1,0,0.0
0,0.781309118,44,0,1605.0,1.0,8,0,2,0,0.0
0,0.0,31,0,0.298060708,7115.0,4,0,1,0,3.0
0,0.079113535,51,0,0.581449008,2166.0,22,0,1,0,0.0
0,0.011217875,68,0,708.0,,9,0,0,0,0.0
0,0.542892625,55,1,0.444097889,4167.0,21,1,0,0,0.0
0,0.137175102,45,0,3416.0,,9,0,3,0,0.0
0,0.017732742,50,0,1288.0,,3,0,1,0,0.0
1,0.0,41,0,925.0,,3,2,2,0,0.0
0,0.9999999,39,0,0.223240317,2400.0,4,0,0,0,0.0
0,0.587382602,71,0,1.248636859,916.0,4,0,0,0,0.0
1,0.210718069,44,0,0.383261674,10000.0,4,0,1,0,0.0
1,0.68301716,59,0,1.627180422,3840.0,9,0,4,0,0.0
0,0.038191752,77,0,0.020829862,6000.0,11,0,0,0,0.0
0,0.44111121,36,0,0.598324412,4296.0,6,0,2,0,1.0
1,0.9999999,41,1,0.086842636,4962.0,2,2,0,0,2.0
1,0.995518014,49,1,0.586966094,2270.0,6,4,0,0,0.0
0,0.171471421,26,0,0.208496965,2800.0,5,0,0,0,0.0
0,0.0,64,0,0.0,4166.0,1,0,0,0,0.0
0,0.091444238,31,0,0.236610331,4200.0,6,0,1,0,0.0
0,0.001584407,56,0,0.523133868,1620.0,8,0,1,0,0.0
0,0.015719468,62,0,287.0,,6,0,0,0,0.0
0,0.156672655,84,0,0.02592523,5322.0,3,0,0,0,1.0
1,0.225928799,52,2,0.577474175,3000.0,7,0,1,1,2.0
1,1.44795539,27,1,954.0,,4,3,0,1,0.0
0,0.52693981,48,0,0.422134935,12983.0,20,0,3,0,2.0
0,0.445662652,72,0,0.519246792,6000.0,8,0,2,0,1.0
0,0.116663889,52,0,0.130241974,10372.0,6,0,1,0,2.0
1,0.125958014,30,0,0.159157558,3750.0,5,0,0,0,0.0
0,0.049580168,25,0,0.001172791,2557.0,3,0,0,0,0.0
0,0.9999999,39,0,0.318312113,15000.0,6,0,2,0,3.0
0,0.506017159,48,0,0.262912363,3000.0,5,0,0,0,0.0
0,0.288892592,37,0,5000.0,,7,0,2,0,
1,0.585804617,62,0,0.534616346,4000.0,11,0,0,1,0.0
0,0.380979271,58,0,0.384027188,3530.0,5,0,1,0,0.0
1,0.097180092,38,2,0.183618535,5200.0,10,0,1,0,0.0
0,0.540972266,55,0,0.419354839,2200.0,7,0,0,0,0.0
0,0.204802566,47,1,0.412541961,14000.0,14,0,3,0,2.0
0,0.173952084,44,0,4647.0,,4,0,1,0,0.0
1,0.848597737,54,1,0.563549658,9645.0,23,0,3,2,0.0
0,0.031785904,39,0,19.0,,8,0,0,0,0.0
0,0.02831317,66,0,0.3174142,11013.0,9,0,2,0,1.0
0,0.257989912,48,0,0.575265459,1600.0,11,0,1,0,2.0
1,0.9999999,29,0,0.396743787,3500.0,2,2,0,0,0.0
1,0.641592514,53,0,1099.0,,6,0,1,0,2.0
1,0.958300914,37,0,0.454187087,9385.0,13,0,3,0,2.0
1,1.081330513,48,0,0.636619718,8164.0,6,0,2,0,0.0
0,0.748067883,63,1,0.590440487,3200.0,9,0,1,0,2.0
0,0.146162873,55,0,0.086813548,3040.0,6,0,0,0,1.0
0,0.085718894,56,0,0.103249375,5200.0,5,0,1,0,0.0
0,0.026800355,61,0,0.057414347,7471.0,10,0,0,0,0.0
0,0.418666209,31,0,0.424702567,6387.0,9,0,2,0,0.0
0,0.024791959,63,0,0.159384197,8833.0,7,0,1,0,0.0
0,0.222388515,60,1,0.861805351,3400.0,19,0,1,0,1.0
1,0.9999999,51,1,418.0,,3,1,0,1,2.0
0,0.43504666,56,0,491.0,,4,0,0,0,3.0
1,0.9999999,56,4,0.523646165,4080.0,7,8,1,2,0.0
1,0.956087824,38,2,0.324957167,1750.0,7,1,0,0,1.0
0,0.07557788,50,0,0.49309362,4560.0,9,0,4,0,1.0
0,0.146929433,63,0,271.0,,6,0,0,0,0.0
1,0.9999999,35,0,0.054778089,2500.0,1,0,0,0,0.0
1,0.989357036,48,0,0.526689244,6200.0,15,0,2,0,2.0
1,0.868128833,49,1,0.399930103,8583.0,7,0,2,1,2.0
1,0.95448799,49,2,6102.0,,8,2,2,0,0.0
0,0.011842905,63,0,0.183020609,3250.0,11,0,0,0,0.0
0,0.188466885,69,0,0.180092538,8428.0,3,0,1,0,0.0
0,0.0,66,2,0.667295449,4240.0,17,0,2,0,0.0
0,0.043565214,78,0,0.030636292,1272.0,3,0,0,0,0.0
1,0.52251363,50,4,0.679032097,10000.0,18,0,3,0,2.0
1,0.201216369,44,1,0.086695683,8500.0,4,0,0,0,0.0
1,0.9999999,57,0,0.106182228,7100.0,1,0,1,0,2.0
0,0.050039314,73,0,0.166333467,2500.0,10,0,0,0,0.0
1,0.897489686,28,0,0.776111944,2000.0,8,0,0,0,0.0
0,0.087120801,66,0,0.368794326,1550.0,9,0,0,0,0.0
0,0.00568073,88,0,0.002499219,3200.0,8,0,0,0,0.0
1,0.547564444,39,2,1.681366048,3015.0,7,1,1,0,3.0
1,0.9999999,62,2,0.144923077,6499.0,2,2,0,1,0.0
1,0.796884068,46,1,0.215147684,8700.0,14,1,2,1,0.0
0,0.038028618,55,1,0.500141163,7083.0,19,0,2,0,0.0
0,0.159887548,54,0,0.045469969,2946.0,2,0,0,0,0.0
0,0.251759129,40,0,0.575945946,3699.0,4,0,1,0,1.0
0,0.33149408,74,0,1.545734051,1300.0,14,0,2,0,0.0
0,0.275165953,53,3,0.355114015,7498.0,15,2,4,0,3.0
0,0.73166997,49,0,0.367964956,10500.0,17,0,1,0,1.0
0,0.890994063,46,0,0.435557957,3700.0,6,0,0,0,3.0
0,0.825953887,33,0,0.207268079,5475.0,15,0,0,0,0.0
0,0.337308348,57,1,0.479850047,3200.0,13,0,1,1,2.0
0,0.560273573,45,1,0.340528239,14500.0,16,0,2,0,2.0
1,0.864135864,26,1,0.130623126,3000.0,6,0,0,2,2.0
0,0.165922272,30,0,2251.0,,11,0,2,0,0.0
0,0.09135388,53,0,0.47938561,3710.0,9,0,1,0,1.0
0,0.022646007,47,0,0.231442139,4000.0,6,0,0,0,4.0
0,0.048779313,65,0,0.505492648,11833.0,14,0,5,0,1.0
0,0.139572086,38,0,0.005331911,3750.0,1,0,0,0,0.0
1,0.9999999,44,0,0.067599068,4718.0,2,0,0,0,4.0
0,0.124867196,70,0,0.009831695,6000.0,2,0,0,0,0.0
0,0.0,48,0,0.0,9512.0,4,0,0,0,0.0
0,0.037124695,54,0,0.075127013,9250.0,9,0,1,0,2.0
0,0.069866467,34,0,0.629592602,4000.0,18,0,1,0,0.0
0,0.011332647,32,0,0.195893698,11250.0,6,0,1,0,0.0
1,0.466404964,53,0,0.714140668,10833.0,19,0,2,0,0.0
1,0.630347828,50,2,0.74167069,8283.0,9,0,2,0,0.0
1,0.751619627,56,4,0.353699697,11554.0,12,0,2,0,2.0
1,0.923605516,28,1,2419.0,,11,0,1,0,0.0
0,0.388434408,33,0,0.469356546,8500.0,35,0,2,0,1.0
1,0.0,45,2,0.084254144,2895.0,2,0,0,0,2.0
1,0.9999999,48,5,0.124276501,12093.0,5,1,1,0,2.0
0,0.00433307,65,0,185.0,,18,0,0,1,0.0
1,0.635748138,37,0,0.52567015,2200.0,20,0,0,0,0.0
0,0.113766999,68,0,0.672713238,2590.0,13,0,1,0,0.0
0,0.0,47,0,1219.0,,5,0,1,0,0.0
0,0.52206885,52,0,0.474079127,1465.0,9,0,0,0,1.0
0,0.04765061,52,1,0.241795641,12340.0,6,0,1,0,0.0
0,0.9999999,24,0,0.02530541,3437.0,1,0,0,0,1.0
1,0.624978817,43,1,0.115836758,10462.0,7,0,0,0,2.0
0,0.511479561,52,1,0.820727046,11250.0,7,0,2,0,2.0
1,0.301813252,30,1,0.533119086,5600.0,11,0,1,0,3.0
1,0.9999999,27,2,0.275329396,2200.0,3,0,0,1,0.0
0,0.131929944,52,0,0.430411593,9936.0,14,0,3,0,0.0
1,0.590720755,48,0,0.67450719,10500.0,20,0,5,0,0.0
1,0.26127292,51,1,0.242493349,2630.0,14,0,0,0,0.0
0,0.968677108,29,1,0.240788346,2333.0,6,1,0,0,0.0
0,0.322103079,47,0,0.108641683,8458.0,13,0,0,0,0.0
0,0.0,83,0,936.0,,4,0,1,0,
1,0.9999999,57,1,2222.0,,7,1,2,0,0.0
0,0.033852643,57,0,0.056090414,7166.0,13,0,0,0,1.0
1,0.021781026,41,0,0.021905078,3012.0,3,0,0,0,2.0
1,0.427814713,52,0,0.26114777,5000.0,10,1,2,0,0.0
1,1.009092719,33,1,0.661112535,3900.0,6,0,2,2,0.0
0,0.79070155,47,0,1.085971343,3000.0,8,0,1,0,0.0
0,0.031631305,63,0,0.009514395,8092.0,6,0,1,0,0.0
0,0.841451221,52,0,0.387573322,4602.0,7,0,3,0,1.0
0,0.951116543,46,1,0.488734353,3594.0,12,0,2,0,0.0
0,0.679915454,58,0,0.619827826,3600.0,8,0,1,0,0.0
0,0.366363364,44,0,1673.0,,6,0,1,0,2.0
0,0.545687622,29,0,0.478402229,4305.0,6,0,1,0,1.0
1,0.9999999,40,0,0.027554255,4100.0,3,8,0,0,3.0
1,0.9999999,42,2,0.557238639,4026.0,5,1,1,2,2.0
1,0.92979667,33,0,0.205322013,9657.0,9,0,1,0,2.0
0,0.069915734,53,0,0.363692689,8069.0,14,0,2,0,0.0
1,0.608595477,36,2,0.779354262,8950.0,20,0,3,0,2.0
0,0.76832371,57,0,7518.0,,15,0,3,0,1.0
0,0.0,62,0,0.197438301,3200.0,7,0,0,0,0.0
0,0.032490088,62,0,177.0,,4,0,0,0,0.0
1,0.9999999,52,0,0.537431237,4180.0,5,2,2,0,2.0
0,0.366062091,77,0,0.559043159,7900.0,12,0,1,0,0.0
1,0.025766243,69,0,1.029385035,3300.0,9,1,3,0,0.0
1,0.76606302,44,0,2.10627451,2549.0,26,0,1,0,0.0
0,0.377570738,66,0,0.368361215,6156.0,11,0,1,0,2.0
1,0.741198528,58,0,364.0,,10,0,0,0,
0,0.029586362,37,0,0.422097156,3375.0,11,0,3,0,1.0
0,0.9999999,49,0,0.903834808,1694.0,4,0,1,0,0.0
1,0.9999999,42,3,0.7994002,3000.0,2,1,1,1,3.0
0,0.031037478,84,0,0.010725867,4008.0,8,0,0,0,0.0
0,0.014423955,81,0,1060.0,,12,0,1,0,0.0
0,0.072868698,62,0,0.215571369,7166.0,13,0,1,0,0.0
0,0.0,25,2,0.261020882,1723.0,7,0,0,0,0.0
0,0.358856498,40,0,2861.0,,6,0,2,0,0.0
0,0.145797045,37,0,0.13068997,7666.0,6,0,1,0,0.0
1,1.072583632,28,4,0.339871612,2803.0,12,1,0,3,0.0
0,0.62143696,49,2,2693.0,,18,0,2,0,2.0
0,0.000155552,50,0,0.36654558,5780.0,11,0,1,0,2.0
0,0.094938384,57,0,0.236189285,4796.0,7,0,1,0,1.0
1,0.219670359,41,1,0.164883575,3177.0,3,5,0,2,3.0
1,0.163540998,76,0,0.110845468,4600.0,4,0,0,0,0.0
0,0.466982039,58,0,0.749535237,11833.0,22,0,5,1,0.0
0,0.552222389,51,0,0.422300635,7084.0,8,0,2,0,1.0
0,0.021621694,69,0,0.015996001,4000.0,4,0,0,0,0.0
0,0.493239893,47,0,0.374696318,5350.0,7,0,1,0,0.0
0,0.015167446,58,0,0.232112517,10593.0,11,0,2,0,5.0
1,0.479041916,28,0,0.009541118,2200.0,1,0,0,0,0.0
1,0.9999999,56,2,0.737290464,3638.0,5,1,2,1,0.0
0,0.10535244,83,1,0.262655602,2409.0,12,0,0,0,0.0
1,0.9999999,28,1,0.994076268,2700.0,5,0,2,1,0.0
0,0.050449111,48,1,0.248725025,33333.0,17,0,3,0,6.0
0,0.197995112,51,0,0.782789507,3125.0,10,0,1,0,1.0
1,0.295633818,33,2,0.266919272,9500.0,5,1,1,0,1.0
0,0.065471904,66,0,0.756747751,3000.0,7,0,1,0,0.0
1,0.758965315,26,0,0.207830071,2400.0,4,0,0,0,1.0
1,0.711193568,32,1,0.03334423,3058.0,4,0,0,1,1.0
1,0.005972812,53,0,0.223347082,8000.0,25,0,2,0,0.0
1,1.082917083,27,1,0.186278964,2200.0,7,0,0,0,1.0
0,0.016715277,84,0,0.119927317,1650.0,6,0,0,0,0.0
1,0.962700386,44,0,0.199446367,7224.0,6,0,0,0,4.0
1,0.243615591,53,0,0.007706728,4800.0,3,0,0,0,3.0
1,0.0,35,0,0.295573536,2100.0,7,4,0,0,0.0
1,1.704590818,67,0,94.0,,2,2,0,2,
1,0.0,56,3,2956.0,,5,0,1,0,0.0
0,0.004908992,58,0,1113.0,,8,0,1,0,0.0
1,0.508245877,38,2,0.017549123,6666.0,6,0,0,0,1.0
0,0.9999999,34,1,0.132746901,2500.0,3,0,0,0,1.0
0,0.419923572,61,0,0.418674993,10248.0,8,0,1,0,1.0
0,0.29868805,54,0,0.992611908,2300.0,11,0,2,0,1.0
0,0.004999286,63,0,0.478121137,4044.0,6,0,2,0,0.0
1,0.166593613,42,0,0.266359284,16916.0,12,0,3,0,2.0
1,1.462151394,30,0,0.08095952,2000.0,3,1,0,0,0.0
0,0.063240192,54,0,0.015745818,7112.0,10,0,0,0,2.0
1,0.316947175,40,1,0.211964673,6000.0,9,0,1,0,0.0
1,0.099427079,39,0,0.913090294,6500.0,18,0,2,0,3.0
0,0.05608208,61,0,0.214990138,6083.0,3,0,1,0,0.0
1,1.098901099,29,1,0.614311704,1648.0,7,0,0,0,1.0
1,0.9999999,49,0,0.041650139,5041.0,2,0,0,1,0.0
0,0.012155406,41,0,2502.0,,10,0,3,0,
0,0.001029361,55,0,0.680300501,9583.0,8,0,4,0,0.0
0,0.034707053,55,0,0.190254174,6648.0,6,0,1,0,1.0
0,0.037053173,67,0,0.147065194,4616.0,11,0,1,0,0.0
1,0.495912807,61,1,121.0,,1,0,0,1,1.0
1,0.373295238,33,3,0.762111894,6666.0,12,0,4,0,0.0
1,0.614414825,46,0,0.783243351,5000.0,8,0,1,0,3.0
1,0.900817512,33,0,0.390731649,8350.0,8,0,1,0,1.0
0,0.9999999,48,0,1540.0,,2,0,1,0,0.0
0,0.199067542,49,0,0.239677024,9783.0,6,0,1,0,2.0
0,0.086737549,40,0,0.123668768,4600.0,10,0,1,0,2.0
1,0.094763092,43,1,342.0,,3,3,0,0,0.0
1,0.814154511,50,1,0.297139683,3600.0,8,0,1,1,1.0
1,0.976047904,46,1,0.049006296,8100.0,2,1,0,0,2.0
0,0.939608496,31,0,0.262990877,2520.0,3,0,0,0,2.0
1,0.316373262,71,0,0.549633578,1500.0,17,0,1,0,0.0
0,0.805158798,67,0,2725.0,,6,0,0,0,0.0
1,0.9999999,49,1,0.0,4096.0,0,1,0,0,1.0
1,0.373253493,53,0,3.52529669,1600.0,6,3,2,0,0.0
0,1.098300074,67,0,1915.0,,8,0,0,0,1.0
0,0.813637273,67,1,0.794401866,3000.0,4,0,1,1,0.0
0,0.20806914,56,0,0.172187468,9750.0,14,0,2,0,0.0
0,0.064246788,52,0,3612.0,,10,0,2,0,0.0
0,0.145909746,36,0,0.328296856,9000.0,15,0,2,0,3.0
0,0.025544736,68,0,21.0,,5,0,0,0,0.0
0,0.0029997,53,0,0.00922722,2600.0,2,0,0,0,0.0
0,0.072912327,75,0,36.0,,3,0,0,0,
1,0.60459885,28,0,0.233850595,2770.0,5,1,0,0,0.0
0,0.900344406,49,1,0.535488171,3000.0,10,0,2,0,1.0
0,0.082333947,54,0,3506.0,,6,0,2,0,2.0
0,0.018582426,69,0,1059.0,,6,0,1,0,0.0
1,0.9999999,58,1,0.195149678,7916.0,3,1,1,0,1.0
1,0.9999999,50,2,0.625074985,5000.0,9,1,1,0,0.0
1,0.9999999,28,1,0.155201627,2950.0,3,3,0,1,0.0
0,0.951603226,58,2,0.385717051,5166.0,4,2,1,2,0.0
1,0.044665012,37,0,1.232010467,4585.0,9,0,2,0,0.0
0,0.023326055,67,0,34.0,,6,0,0,0,
1,0.9999999,29,0,0.039675102,3200.0,1,3,0,0,1.0
0,3617.0,33,0,0.081402086,6903.0,7,0,0,0,0.0
1,0.9999999,63,0,0.0,,1,0,0,0,0.0
1,1.009996668,29,3,0.917010374,8000.0,7,0,1,1,0.0
1,0.965172471,32,0,0.764705882,1750.0,5,0,1,2,1.0
0,0.9999999,42,0,0.0,,1,0,0,0,0.0
1,0.361445872,60,1,0.305088562,13323.0,12,0,2,2,0.0
0,0.370253466,44,0,0.323032176,5500.0,11,0,1,0,4.0
1,1.084704785,54,0,1418.0,,4,5,0,1,1.0
1,0.586565225,45,0,0.540204983,12000.0,11,0,2,0,0.0
0,0.14773253,56,0,0.189835072,5941.0,14,0,0,0,0.0
0,0.03446969,56,0,0.221986126,16000.0,18,0,2,0,1.0
1,0.496733479,33,1,0.320852296,4833.0,7,0,2,0,1.0
0,0.705765408,34,2,0.161569533,3465.0,5,2,0,0,0.0
1,0.573339112,38,0,0.253286428,5400.0,10,1,0,0,0.0
1,0.703697826,57,1,0.095380924,3333.0,3,0,0,0,0.0
1,0.0,33,0,0.078867381,6250.0,3,1,0,0,3.0
1,0.060656144,52,0,0.378448054,3878.0,8,1,1,1,3.0
0,0.052063417,53,0,0.152718116,6750.0,12,0,1,0,0.0
0,0.374409228,51,0,0.369726039,12300.0,10,0,2,0,1.0
0,0.002999824,40,1,0.377132102,8500.0,7,0,1,0,0.0
1,0.734144222,44,5,0.054945055,3275.0,3,1,0,0,0.0
0,0.353262276,31,0,0.595917517,4800.0,12,0,1,0,1.0
0,0.250423012,75,0,0.638120626,3000.0,10,0,1,0,0.0
0,0.711032108,45,1,1.006996502,2000.0,11,0,2,0,3.0
1,0.350066346,47,0,0.707858428,5000.0,9,0,2,0,2.0
0,0.464100715,30,0,0.353710111,2600.0,5,0,0,0,0.0
0,0.032016161,60,0,0.163052309,16000.0,7,0,1,0,0.0
1,0.65435641,45,1,0.548854605,6416.0,17,0,1,1,1.0
0,0.021622979,41,0,1378.0,,7,0,1,0,0.0
0,0.148617029,45,0,1485.0,,5,0,1,0,0.0
1,0.373964384,26,0,4121.0,,8,0,4,0,2.0
1,0.88611121,52,3,0.559488102,5000.0,8,0,2,0,4.0
0,0.275420702,57,0,0.141403416,11300.0,5,0,1,0,1.0
1,0.143523661,37,0,0.190095847,1877.0,2,0,0,1,0.0
0,0.007384088,71,0,9.0,,3,0,0,0,1.0
0,0.160554255,46,1,0.160946063,10400.0,4,0,1,0,0.0
1,0.161939322,43,0,0.429337182,9700.0,14,0,2,0,0.0
1,0.9999999,35,3,0.588258628,2520.0,6,3,2,3,0.0
0,0.093717341,56,0,0.245927248,4480.0,12,0,1,0,0.0
0,0.036413632,59,0,17.0,,2,0,0,0,
1,0.837010254,51,0,0.478347146,8566.0,12,0,1,0,1.0
1,0.566024268,32,0,1252.0,,4,1,0,1,4.0
1,0.258161927,66,0,0.481724307,6100.0,11,0,1,1,2.0
1,0.27290903,35,0,0.437391136,5166.0,5,0,1,2,1.0
1,0.9999999,45,0,156.0,,1,0,0,0,2.0
1,0.871360278,52,0,0.724127822,3410.0,5,0,1,0,1.0
0,0.416989868,62,0,3232.0,,11,0,2,0,0.0
0,0.048954073,72,0,0.01555001,5208.0,7,0,0,0,0.0
1,0.9999999,59,3,0.279620063,6000.0,2,1,2,1,0.0
1,0.9999999,52,0,0.0,,2,3,0,0,
0,0.074173835,33,0,0.342587123,8464.0,12,0,1,0,3.0
0,0.981169805,42,0,0.278658976,5547.0,9,0,2,0,3.0
0,0.837888375,58,1,5763.0,,18,0,2,0,0.0
0,0.009648599,85,0,33.0,,7,0,0,0,0.0
1,0.9999999,23,0,274.0,,1,0,0,2,0.0
0,0.112488751,53,1,0.797024793,3024.0,7,0,1,0,0.0
1,0.72745825,44,3,0.778059428,7100.0,8,0,1,1,3.0
0,0.010792731,39,1,0.457393963,5233.0,11,0,1,0,1.0
0,0.9999999,59,0,0.0,14550.0,3,0,0,0,0.0
0,0.081594748,36,0,0.013996501,4000.0,2,0,0,0,0.0
0,0.001466601,45,0,0.0,,12,0,0,0,0.0
0,0.051027271,45,0,0.016139879,7434.0,5,0,0,0,0.0
1,0.031585449,78,0,0.013746563,4000.0,16,1,0,0,0.0
0,0.027904098,81,0,35.0,,9,0,0,0,
1,0.135572885,43,0,0.339039748,5081.0,7,0,2,1,0.0
0,0.020113736,47,0,0.35579415,2700.0,12,0,1,0,2.0
0,0.005839766,46,0,31.0,,2,0,0,0,0.0
0,0.787475017,31,0,510.0,0.0,3,0,0,0,0.0
1,0.016449589,79,0,0.055028095,5160.0,5,0,0,1,0.0
1,0.0,28,1,3825.0,,8,0,4,0,0.0
0,0.009124772,62,0,0.002352388,4250.0,1,0,0,0,1.0
0,0.74041986,37,0,0.895552224,2000.0,6,0,0,0,3.0
0,0.03745876,51,0,0.442719261,2382.0,9,0,1,0,0.0
0,0.074037397,66,0,115.0,0.0,5,0,0,0,0.0
0,0.000470212,76,0,0.272986351,6666.0,10,0,1,0,1.0
0,0.0,66,0,2473.0,,8,0,2,0,
1,0.331931595,33,0,0.448183042,5200.0,7,0,2,0,0.0
0,0.055184508,75,0,0.054811206,6567.0,4,0,0,0,0.0
1,0.631376211,53,1,0.86970684,3683.0,9,1,1,0,0.0
0,0.181403261,35,0,0.13520455,5450.0,9,0,0,0,3.0
1,0.891826747,32,0,0.192179516,4500.0,11,0,0,0,2.0
0,0.111313754,27,0,0.114777045,5000.0,5,0,1,0,0.0
1,0.151470261,43,0,0.204439778,20000.0,13,0,1,1,1.0
1,0.002964233,101,2,0.001386963,2883.0,6,0,0,0,0.0
0,0.146055205,44,0,0.29725229,1200.0,4,0,0,0,0.0
1,0.9999999,51,4,0.513948605,10000.0,13,0,3,1,3.0
1,1.113592,41,3,0.699327395,5500.0,10,2,2,2,2.0
0,0.0,30,0,0.557476636,2139.0,4,0,1,0,1.0
0,0.01139924,44,0,0.007132668,700.0,2,0,0,0,3.0
0,0.0,50,0,0.370589524,9125.0,9,0,2,0,0.0
1,0.958260594,46,0,651.0,,4,0,0,0,0.0
1,0.428823256,32,0,0.530734633,2000.0,10,0,0,0,0.0
1,0.557852666,52,0,0.584522677,6305.0,16,0,1,0,0.0
1,0.273378278,54,0,0.389697892,4600.0,13,1,3,0,0.0
1,0.159851455,80,0,0.146556798,3397.0,9,0,0,0,0.0
0,0.233048094,59,0,0.262165508,10500.0,14,0,2,0,0.0
1,0.577714049,33,0,0.616247013,5440.0,10,0,1,0,2.0
0,0.077817609,71,0,0.331066893,10000.0,19,0,3,0,0.0
1,0.847157723,70,0,0.10751357,10500.0,11,0,0,0,0.0
1,0.9999999,48,0,0.166358025,3239.0,2,5,0,1,0.0
0,0.060906322,45,0,0.282803276,5250.0,9,0,2,0,0.0
0,0.013058136,53,0,0.095592353,12500.0,7,0,0,0,1.0
0,0.919333656,47,0,0.788955545,6500.0,14,0,2,0,0.0
0,0.054699746,31,0,0.134078212,3400.0,7,0,0,0,1.0
0,0.398770819,71,0,0.190101237,5333.0,7,0,0,0,0.0
0,0.006177848,65,0,0.073886508,7700.0,14,0,1,0,0.0
0,0.385780711,60,0,0.179605231,20416.0,6,0,2,0,2.0
0,0.059207436,36,1,1.154441985,6325.0,12,0,3,0,1.0
0,0.292990711,53,0,2000.0,,21,0,2,0,
1,1.294335431,48,2,0.374825338,8587.0,4,5,1,2,2.0
1,0.9999999,32,1,0.75948461,1396.0,3,1,2,0,1.0
1,1.19276535,28,4,0.133216477,1140.0,8,2,0,2,0.0
1,0.665880328,63,0,6164.0,,16,0,3,0,0.0
